1,0,0.000100631,1,0.000427,0.0002135
1,0.000428,,1,0.000428,
1,0,,1,0,
1,0,,1,0.000427,
1,0,,1,0.000428,
1,0,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0.000427,,1,0,
1,0,,1,0.000427,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0.000427,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000427,,1,0.000428,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000427,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0.000427,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0.000428,,1,0,
1,0.000427,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0.000427,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000427,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0.000427,,1,0,
1,0,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0.000427,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0.000427,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0.000428,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0.000428,,1,0.000427,
1,0.000427,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0.000428,,1,0,
1,0,,1,0,
1,0.000427,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0.000427,
1,0.000428,,1,0.000428,
1,0.000428,,1,0,
1,0.000427,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0.000427,,1,0,
1,0.000427,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000427,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0.000428,,1,0,
1,0.000427,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0.000427,
1,0,,1,0.000427,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000427,,1,0,
1,0,,1,0.000427,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000427,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0,,1,0.000427,
1,0.000428,,1,0,
1,0,,1,0.000427,
1,0,,1,0,
1,0,,1,0,
1,0.000427,,1,0.000427,
1,0,,1,0.000428,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0.000427,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0.000428,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0.000428,
1,0,,1,0,
1,0,,1,0,
1,0,,1,0,
2,0,,2,0.000428,
2,0,,2,0.000427,
2,0,,2,0.000427,
2,0.000427,,2,0,
2,0,,2,0,
2,0.000427,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000427,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000427,,2,0,
2,0,,2,0,
2,0,,2,0.000428,
2,0,,2,0,
2,0,,2,0.000428,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0.000428,
2,0,,2,0.000428,
2,0,,2,0.000428,
2,0,,2,0,
2,0.000427,,2,0,
2,0.000427,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0.000428,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0.000428,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0.000427,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000427,,2,0.000428,
2,0.000428,,2,0,
2,0,,2,0.000427,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000427,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000427,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0.000428,
2,0.000427,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000427,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000427,,2,0,
2,0,,2,0,
2,0.000428,,2,0.000428,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000428,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000428,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000428,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000428,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000428,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000427,
2,0.000428,,2,0.000428,
2,0,,2,0.000427,
2,0,,2,0,
2,0.000427,,2,0,
2,0.000428,,2,0.000427,
2,0,,2,0,
2,0,,2,0.000428,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000427,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000428,
2,0.000428,,2,0.000428,
2,0,,2,0,
2,0,,2,0.000428,
2,0.000427,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000427,
2,0,,2,0.000428,
2,0.000428,,2,0.000428,
2,0.000427,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0.000428,
2,0,,2,0,
2,0,,2,0,
2,0.000427,,2,0.000428,
2,0.000428,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0.000427,,2,0.000427,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000427,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000428,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000427,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0.000427,,2,0.000427,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000427,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000427,
2,0,,2,0,
2,0,,2,0.000428,
2,0.000428,,2,0.000428,
2,0,,2,0.000428,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0.000428,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0.000428,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0,
2,0,,2,0.000428,
2,0,,2,0,
2,0,,2,0.000428,
2,0.000428,,2,0,
2,0,,2,0.000427,
2,0.000427,,2,0,
2,0,7.88196E-05,2,0,
3,0,9.8949E-05,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0.000428,,3,0,
3,0.000427,,3,0,
3,0,,3,0.000427,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0.000428,,3,0,
3,0,,3,0.000428,
3,0.000428,,3,0.000428,
3,0,,3,0.000427,
3,0,,3,0.000428,
3,0.000427,,3,0.000428,
3,0,,3,0,
3,0.000428,,3,0,
3,0,,3,0.000428,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0.000428,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0.000427,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0.000427,,3,0.000428,
3,0,,3,0,
3,0.000427,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0.000427,,3,0,
3,0,,3,0,
3,0.000428,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0.000428,,3,0,
3,0,,3,0.000428,
3,0.000428,,3,0,
3,0.000428,,3,0.000427,
3,0,,3,0.000427,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0.000428,,3,0,
3,0,,3,0.000428,
3,0,,3,0,
3,0,,3,0,
3,0.000428,,3,0,
3,0,,3,0,
3,0,,3,0.000427,
3,0,,3,0,
3,0,,3,0.000427,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0.000428,,3,0.000428,
3,0.000427,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0.000428,
3,0,,3,0.000428,
3,0.000428,,3,0.000428,
3,0.000428,,3,0,
3,0.000427,,3,0,
3,0,,3,0,
3,0.000427,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0.000428,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0.000428,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0.000428,,3,0,
3,0,,3,0.000428,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
3,0,,3,0,
